date-time;year;month;day-of-month;hour;day-of-year;u;Rg;Rain;Rain_last3h;LAI
2016/07/01 19:00;2016;7;1;19;183;5.5;27.8;0.196850394;3.401574803;6.400
2016/07/01 20:00;2016;7;1;20;183;3.8;2.9;0.196850394;0.393700787;6.400
2016/07/01 21:00;2016;7;1;21;183;3.2;0.0;0.992125984;1.385826772;6.400
2016/07/01 22:00;2016;7;1;22;183;2.9;0.0;0;1.188976378;6.400
2016/07/01 23:00;2016;7;1;23;183;2.2;0.0;0.196850394;1.188976378;6.400
2016/07/02 00:00;2016;7;2;0;184;3.0;0.0;0;0.196850394;6.400
2016/07/02 01:00;2016;7;2;1;184;2.6;0.0;0;0.196850394;6.400
2016/07/02 02:00;2016;7;2;2;184;1.5;0.0;0;0;6.400
2016/07/02 03:00;2016;7;2;3;184;3.5;0.0;0;0;6.400
2016/07/02 04:00;2016;7;2;4;184;3.8;2.9;0;0;6.400
2016/07/02 05:00;2016;7;2;5;184;4.4;29.5;0;0;6.400
2016/07/02 06:00;2016;7;2;6;184;4.6;93.3;0;0;6.400
2016/07/02 07:00;2016;7;2;7;184;3.4;165.1;0;0;6.400
2016/07/02 08:00;2016;7;2;8;184;3.3;447.8;0;0;6.400
2016/07/02 09:00;2016;7;2;9;184;3.6;543.6;0;0;6.400
2016/07/02 10:00;2016;7;2;10;184;4.1;664.6;0;0;6.400
2016/07/02 11:00;2016;7;2;11;184;4.3;476.3;0;0;6.400
2016/07/02 12:00;2016;7;2;12;184;6.0;695.4;1.196850394;1.196850394;6.400
2016/07/02 13:00;2016;7;2;13;184;5.7;493.0;0.803149606;2;6.400
2016/07/02 14:00;2016;7;2;14;184;6.2;589.9;0.803149606;2.803149606;6.400
2016/07/02 15:00;2016;7;2;15;184;5.8;404.2;0;1.606299213;6.400
2016/07/02 16:00;2016;7;2;16;184;6.5;416.0;0;0.803149606;6.400
2016/07/02 17:00;2016;7;2;17;184;5.5;254.9;0;0;6.400
2016/07/02 18:00;2016;7;2;18;184;5.2;226.0;0;0;6.400
2016/07/02 19:00;2016;7;2;19;184;5.1;123.1;0;0;6.400
2016/07/02 20:00;2016;7;2;20;184;3.8;16.5;0;0;6.400
2016/07/02 21:00;2016;7;2;21;184;2.5;0.0;0;0;6.400
2016/07/02 22:00;2016;7;2;22;184;2.1;0.0;0;0;6.400
2016/07/02 23:00;2016;7;2;23;184;1.0;0.0;0;0;6.400
2016/07/03 00:00;2016;7;3;0;185;1.0;0.0;0;0;6.400
2016/07/03 01:00;2016;7;3;1;185;0.9;0.0;0;0;6.400
2016/07/03 02:00;2016;7;3;2;185;1.4;0.0;0;0;6.400
2016/07/03 03:00;2016;7;3;3;185;1.6;0.0;0;0;6.400
2016/07/03 04:00;2016;7;3;4;185;2.2;0.2;1.401574803;1.401574803;6.400
2016/07/03 05:00;2016;7;3;5;185;2.6;16.5;0.598425197;2;6.400
2016/07/03 06:00;2016;7;3;6;185;2.6;79.8;0;2;6.400
2016/07/03 07:00;2016;7;3;7;185;4.7;159.9;0;0.598425197;6.400
2016/07/03 08:00;2016;7;3;8;185;5.6;272.2;0;0;6.400
2016/07/03 09:00;2016;7;3;9;185;6.7;205.6;0.196850394;0.196850394;6.400
2016/07/03 10:00;2016;7;3;10;185;6.4;154.6;4.393700787;4.590551181;6.400
2016/07/03 11:00;2016;7;3;11;185;6.9;610.9;0;4.590551181;6.400
2016/07/03 12:00;2016;7;3;12;185;6.5;320.4;6;10.39370079;6.400
2016/07/03 13:00;2016;7;3;13;185;6.7;685.6;0;6;6.400
2016/07/03 14:00;2016;7;3;14;185;6.6;479.0;0;6;6.400
2016/07/03 15:00;2016;7;3;15;185;7.0;660.1;0;0;6.400
2016/07/03 16:00;2016;7;3;16;185;6.6;553.0;0;0;6.400
2016/07/03 17:00;2016;7;3;17;185;7.4;429.8;0;0;6.400
2016/07/03 18:00;2016;7;3;18;185;5.3;265.8;0;0;6.400
2016/07/03 19:00;2016;7;3;19;185;4.5;105.7;0;0;6.400
2016/07/03 20:00;2016;7;3;20;185;4.0;31.4;0;0;6.400
2016/07/03 21:00;2016;7;3;21;185;2.6;0.1;0;0;6.400
2016/07/03 22:00;2016;7;3;22;185;2.1;0.0;0;0;6.400
2016/07/03 23:00;2016;7;3;23;185;1.8;0.0;0;0;6.400
2016/07/04 00:00;2016;7;4;0;186;1.6;0.0;0;0;6.400
2016/07/04 01:00;2016;7;4;1;186;1.7;0.0;0;0;6.400
2016/07/04 02:00;2016;7;4;2;186;2.0;0.0;0;0;6.400
2016/07/04 03:00;2016;7;4;3;186;1.6;0.0;0;0;6.400
2016/07/04 04:00;2016;7;4;4;186;0.8;7.6;0;0;6.400
2016/07/04 05:00;2016;7;4;5;186;1.0;48.4;0;0;6.400
2016/07/04 06:00;2016;7;4;6;186;1.4;197.6;0;0;6.400
2016/07/04 07:00;2016;7;4;7;186;2.3;364.6;0;0;6.400
2016/07/04 08:00;2016;7;4;8;186;2.1;512.6;0;0;6.400
2016/07/04 09:00;2016;7;4;9;186;1.8;499.5;0;0;6.400
2016/07/04 10:00;2016;7;4;10;186;2.1;562.5;0;0;6.400
2016/07/04 11:00;2016;7;4;11;186;1.9;809.3;0;0;6.400
2016/07/04 12:00;2016;7;4;12;186;2.6;502.3;0;0;6.400
2016/07/04 13:00;2016;7;4;13;186;3.0;684.0;0;0;6.400
2016/07/04 14:00;2016;7;4;14;186;3.5;412.4;0;0;6.400
2016/07/04 15:00;2016;7;4;15;186;2.8;628.3;0;0;6.400
2016/07/04 16:00;2016;7;4;16;186;1.4;240.5;0;0;6.400
2016/07/04 17:00;2016;7;4;17;186;1.5;176.9;0;0;6.400
2016/07/04 18:00;2016;7;4;18;186;1.1;132.7;0;0;6.400
2016/07/04 19:00;2016;7;4;19;186;2.5;68.6;0;0;6.400
2016/07/04 20:00;2016;7;4;20;186;2.0;23.2;0;0;6.400
2016/07/04 21:00;2016;7;4;21;186;1.7;0.0;0;0;6.400
2016/07/04 22:00;2016;7;4;22;186;1.4;0.0;0;0;6.400
2016/07/04 23:00;2016;7;4;23;186;1.9;0.0;0;0;6.400
2016/07/05 00:00;2016;7;5;0;187;1.3;0.0;0;0;6.400
2016/07/05 01:00;2016;7;5;1;187;2.4;0.0;0;0;6.400
2016/07/05 02:00;2016;7;5;2;187;1.9;0.0;0;0;6.400
2016/07/05 03:00;2016;7;5;3;187;1.3;0.0;0;0;6.400
2016/07/05 04:00;2016;7;5;4;187;0.4;5.6;0;0;6.400
2016/07/05 05:00;2016;7;5;5;187;0.6;59.3;0;0;6.400
2016/07/05 06:00;2016;7;5;6;187;0.7;49.3;0;0;6.400
2016/07/05 07:00;2016;7;5;7;187;0.7;59.5;0;0;6.400
2016/07/05 08:00;2016;7;5;8;187;1.0;73.4;0;0;6.400
2016/07/05 09:00;2016;7;5;9;187;1.9;86.5;0;0;6.400
2016/07/05 10:00;2016;7;5;10;187;2.2;258.2;0.196850394;0.196850394;6.400
2016/07/05 11:00;2016;7;5;11;187;3.3;439.3;0.598425197;0.795275591;6.400
2016/07/05 12:00;2016;7;5;12;187;2.9;439.6;0;0.795275591;6.400
2016/07/05 13:00;2016;7;5;13;187;2.2;344.1;0;0.598425197;6.400
2016/07/05 14:00;2016;7;5;14;187;2.0;336.2;0;0;6.400
2016/07/05 15:00;2016;7;5;15;187;3.4;552.7;0;0;6.400
2016/07/05 16:00;2016;7;5;16;187;3.8;374.9;0;0;6.400
2016/07/05 17:00;2016;7;5;17;187;4.9;184.8;0;0;6.400
2016/07/05 18:00;2016;7;5;18;187;4.7;160.2;0;0;6.400
2016/07/05 19:00;2016;7;5;19;187;3.6;86.6;0;0;6.400
2016/07/05 20:00;2016;7;5;20;187;3.3;21.6;0;0;6.400
2016/07/05 21:00;2016;7;5;21;187;2.5;0.1;0;0;6.400
2016/07/05 22:00;2016;7;5;22;187;2.0;0.0;0;0;6.400
2016/07/05 23:00;2016;7;5;23;187;2.3;0.0;0;0;6.400
2016/07/06 00:00;2016;7;6;0;188;1.4;0.0;0;0;6.400
2016/07/06 01:00;2016;7;6;1;188;1.9;0.0;0;0;6.400
2016/07/06 02:00;2016;7;6;2;188;1.5;0.0;0.196850394;0.196850394;6.400
2016/07/06 03:00;2016;7;6;3;188;1.2;0.0;0.196850394;0.393700787;6.400
2016/07/06 04:00;2016;7;6;4;188;1.8;6.9;0;0.393700787;6.400
2016/07/06 05:00;2016;7;6;5;188;1.4;83.2;0;0.196850394;6.400
2016/07/06 06:00;2016;7;6;6;188;1.3;221.6;0;0;6.400
2016/07/06 07:00;2016;7;6;7;188;1.3;259.7;0;0;6.400
2016/07/06 08:00;2016;7;6;8;188;1.6;475.0;0;0;6.400
2016/07/06 09:00;2016;7;6;9;188;2.2;574.2;0;0;6.400
2016/07/06 10:00;2016;7;6;10;188;2.5;571.2;0;0;6.400
2016/07/06 11:00;2016;7;6;11;188;3.0;440.8;0;0;6.400
2016/07/06 12:00;2016;7;6;12;188;3.3;498.4;0;0;6.400
2016/07/06 13:00;2016;7;6;13;188;2.6;460.9;0;0;6.400
2016/07/06 14:00;2016;7;6;14;188;3.1;514.9;0;0;6.400
2016/07/06 15:00;2016;7;6;15;188;2.8;583.6;0;0;6.400
2016/07/06 16:00;2016;7;6;16;188;1.1;478.0;0;0;6.400
2016/07/06 17:00;2016;7;6;17;188;2.4;326.1;0;0;6.400
2016/07/06 18:00;2016;7;6;18;188;1.9;189.7;0;0;6.400
2016/07/06 19:00;2016;7;6;19;188;3.1;76.7;0;0;6.400
2016/07/06 20:00;2016;7;6;20;188;2.9;24.6;0;0;6.400
2016/07/06 21:00;2016;7;6;21;188;2.8;0.0;0;0;6.400
2016/07/06 22:00;2016;7;6;22;188;3.0;0.0;0;0;6.400
2016/07/06 23:00;2016;7;6;23;188;2.5;0.0;0;0;6.400
2016/07/07 00:00;2016;7;7;0;189;3.0;0.0;0;0;6.400
2016/07/07 01:00;2016;7;7;1;189;3.3;0.0;0;0;6.400
2016/07/07 02:00;2016;7;7;2;189;3.3;0.0;0;0;6.400
2016/07/07 03:00;2016;7;7;3;189;4.0;0.0;0;0;6.400
2016/07/07 04:00;2016;7;7;4;189;2.6;9.5;0;0;6.400
2016/07/07 05:00;2016;7;7;5;189;2.9;85.0;0;0;6.400
2016/07/07 06:00;2016;7;7;6;189;3.0;211.4;0;0;6.400
2016/07/07 07:00;2016;7;7;7;189;3.6;363.7;0;0;6.400
2016/07/07 08:00;2016;7;7;8;189;2.7;476.0;0;0;6.400
2016/07/07 09:00;2016;7;7;9;189;3.6;413.6;0;0;6.400
2016/07/07 10:00;2016;7;7;10;189;4.1;531.7;0;0;6.400
2016/07/07 11:00;2016;7;7;11;189;4.6;645.3;0;0;6.400
2016/07/07 12:00;2016;7;7;12;189;4.7;655.6;0;0;6.400
2016/07/07 13:00;2016;7;7;13;189;5.5;526.6;0;0;6.400
2016/07/07 14:00;2016;7;7;14;189;7.4;602.5;0;0;6.400
2016/07/07 15:00;2016;7;7;15;189;7.7;510.7;0;0;6.400
2016/07/07 16:00;2016;7;7;16;189;7.0;373.0;0;0;6.400
2016/07/07 17:00;2016;7;7;17;189;6.2;365.2;0;0;6.400
2016/07/07 18:00;2016;7;7;18;189;5.0;156.0;0;0;6.400
2016/07/07 19:00;2016;7;7;19;189;4.0;74.2;0;0;6.400
2016/07/07 20:00;2016;7;7;20;189;3.1;8.9;0;0;6.400
2016/07/07 21:00;2016;7;7;21;189;2.5;0.1;0;0;6.400
2016/07/07 22:00;2016;7;7;22;189;2.0;0.0;0;0;6.400
2016/07/07 23:00;2016;7;7;23;189;0.9;0.0;0;0;6.400
2016/07/08 00:00;2016;7;8;0;190;0.9;0.0;0;0;6.400
2016/07/08 01:00;2016;7;8;1;190;0.7;0.0;0;0;6.400
2016/07/08 02:00;2016;7;8;2;190;0.4;0.0;0;0;6.400
2016/07/08 03:00;2016;7;8;3;190;0.9;0.0;0.393700787;0.393700787;6.400
2016/07/08 04:00;2016;7;8;4;190;1.0;0.9;1;1.393700787;6.400
2016/07/08 05:00;2016;7;8;5;190;1.6;9.5;0.992125984;2.385826772;6.400
2016/07/08 06:00;2016;7;8;6;190;1.0;64.9;0.196850394;2.188976378;6.400
2016/07/08 07:00;2016;7;8;7;190;1.0;134.6;0;1.188976378;6.400
2016/07/08 08:00;2016;7;8;8;190;0.9;209.7;0;0.196850394;6.400
2016/07/08 09:00;2016;7;8;9;190;1.0;174.6;0;0;6.400
2016/07/08 10:00;2016;7;8;10;190;1.2;209.0;0;0;6.400
2016/07/08 11:00;2016;7;8;11;190;1.2;251.5;0;0;6.400
2016/07/08 12:00;2016;7;8;12;190;1.6;258.9;0;0;6.400
2016/07/08 13:00;2016;7;8;13;190;1.8;409.2;0.401574803;0.401574803;6.400
2016/07/08 14:00;2016;7;8;14;190;3.6;354.1;0;0.401574803;6.400
2016/07/08 15:00;2016;7;8;15;190;5.4;117.5;0;0.401574803;6.400
2016/07/08 16:00;2016;7;8;16;190;6.6;366.1;0;0;6.400
2016/07/08 17:00;2016;7;8;17;190;5.8;269.6;0;0;6.400
2016/07/08 18:00;2016;7;8;18;190;5.0;126.8;0;0;6.400
2016/07/08 19:00;2016;7;8;19;190;4.3;51.9;0;0;6.400
2016/07/08 20:00;2016;7;8;20;190;3.3;4.4;0;0;6.400
2016/07/08 21:00;2016;7;8;21;190;2.9;0.0;2.196850394;2.196850394;6.400
2016/07/08 22:00;2016;7;8;22;190;2.9;0.0;0.401574803;2.598425197;6.400
2016/07/08 23:00;2016;7;8;23;190;1.7;0.0;0;2.598425197;6.400
2016/07/09 00:00;2016;7;9;0;191;1.7;0.0;0;0.401574803;6.400
2016/07/09 01:00;2016;7;9;1;191;1.1;0.0;0.196850394;0.196850394;6.400
2016/07/09 02:00;2016;7;9;2;191;1.0;0.0;0;0.196850394;6.400
2016/07/09 03:00;2016;7;9;3;191;1.0;0.0;0;0.196850394;6.400
2016/07/09 04:00;2016;7;9;4;191;0.9;4.2;0;0;6.400
2016/07/09 05:00;2016;7;9;5;191;0.8;44.9;0;0;6.400
2016/07/09 06:00;2016;7;9;6;191;0.9;133.2;0;0;6.400
2016/07/09 07:00;2016;7;9;7;191;1.1;215.7;0;0;6.400
2016/07/09 08:00;2016;7;9;8;191;1.1;315.1;0;0;6.400
2016/07/09 09:00;2016;7;9;9;191;1.4;570.1;0;0;6.400
2016/07/09 10:00;2016;7;9;10;191;1.6;585.5;0;0;6.400
2016/07/09 11:00;2016;7;9;11;191;1.6;544.7;0;0;6.400
2016/07/09 12:00;2016;7;9;12;191;1.5;659.5;0;0;6.400
2016/07/09 13:00;2016;7;9;13;191;1.7;583.7;0;0;6.400
2016/07/09 14:00;2016;7;9;14;191;1.8;679.0;0;0;6.400
2016/07/09 15:00;2016;7;9;15;191;1.3;359.8;0;0;6.400
2016/07/09 16:00;2016;7;9;16;191;1.2;254.8;0;0;6.400
2016/07/09 17:00;2016;7;9;17;191;3.7;201.7;0;0;6.400
2016/07/09 18:00;2016;7;9;18;191;4.0;113.3;0;0;6.400
2016/07/09 19:00;2016;7;9;19;191;3.7;50.8;0;0;6.400
2016/07/09 20:00;2016;7;9;20;191;2.2;8.2;0;0;6.400
2016/07/09 21:00;2016;7;9;21;191;2.1;0.0;0;0;6.400
2016/07/09 22:00;2016;7;9;22;191;2.0;0.0;0;0;6.400
2016/07/09 23:00;2016;7;9;23;191;2.6;0.0;0;0;6.400
2016/07/10 00:00;2016;7;10;0;192;2.9;0.0;0;0;6.400
2016/07/10 01:00;2016;7;10;1;192;1.9;0.0;0;0;6.400
2016/07/10 02:00;2016;7;10;2;192;1.9;0.0;0;0;6.400
2016/07/10 03:00;2016;7;10;3;192;2.1;0.0;0;0;6.400
2016/07/10 04:00;2016;7;10;4;192;1.5;3.9;0;0;6.400
2016/07/10 05:00;2016;7;10;5;192;1.1;68.7;0;0;6.400
2016/07/10 06:00;2016;7;10;6;192;1.4;170.2;0;0;6.400
2016/07/10 07:00;2016;7;10;7;192;1.2;346.4;0;0;6.400
2016/07/10 08:00;2016;7;10;8;192;1.4;500.7;0;0;6.400
2016/07/10 09:00;2016;7;10;9;192;1.2;620.0;0;0;6.400
2016/07/10 10:00;2016;7;10;10;192;1.3;643.5;0;0;6.400
2016/07/10 11:00;2016;7;10;11;192;1.5;677.4;0;0;6.400
2016/07/10 12:00;2016;7;10;12;192;2.2;741.4;0;0;6.400
2016/07/10 13:00;2016;7;10;13;192;3.7;705.5;0;0;6.400
2016/07/10 14:00;2016;7;10;14;192;4.4;701.8;0;0;6.400
2016/07/10 15:00;2016;7;10;15;192;4.9;541.1;0;0;6.400
2016/07/10 16:00;2016;7;10;16;192;6.4;492.9;0;0;6.400
2016/07/10 17:00;2016;7;10;17;192;6.1;255.8;0;0;6.400
2016/07/10 18:00;2016;7;10;18;192;4.4;111.3;0;0;6.400
2016/07/10 19:00;2016;7;10;19;192;2.6;40.3;0;0;6.400
2016/07/10 20:00;2016;7;10;20;192;2.5;5.7;0;0;6.400
2016/07/10 21:00;2016;7;10;21;192;2.4;0.1;0;0;6.400
2016/07/10 22:00;2016;7;10;22;192;2.0;0.0;0;0;6.400
2016/07/10 23:00;2016;7;10;23;192;1.5;0.0;0;0;6.400
2016/07/11 00:00;2016;7;11;0;193;2.2;0.0;0;0;6.400
2016/07/11 01:00;2016;7;11;1;193;3.0;0.0;0;0;6.400
2016/07/11 02:00;2016;7;11;2;193;3.6;0.0;0;0;6.400
2016/07/11 03:00;2016;7;11;3;193;3.9;0.0;0;0;6.400
2016/07/11 04:00;2016;7;11;4;193;3.4;2.5;0;0;6.400
2016/07/11 05:00;2016;7;11;5;193;4.7;63.2;0;0;6.400
2016/07/11 06:00;2016;7;11;6;193;5.8;179.4;0;0;6.400
2016/07/11 07:00;2016;7;11;7;193;5.7;197.5;0;0;6.400
2016/07/11 08:00;2016;7;11;8;193;5.5;287.7;0;0;6.400
2016/07/11 09:00;2016;7;11;9;193;6.3;224.7;0;0;6.400
2016/07/11 10:00;2016;7;11;10;193;6.1;319.6;0;0;6.400
2016/07/11 11:00;2016;7;11;11;193;6.1;384.4;0;0;6.400
2016/07/11 12:00;2016;7;11;12;193;4.7;491.5;0;0;6.400
2016/07/11 13:00;2016;7;11;13;193;4.9;561.8;0;0;6.400
2016/07/11 14:00;2016;7;11;14;193;5.8;459.8;0;0;6.400
2016/07/11 15:00;2016;7;11;15;193;6.2;519.0;0;0;6.400
2016/07/11 16:00;2016;7;11;16;193;5.1;517.8;0;0;6.400
2016/07/11 17:00;2016;7;11;17;193;3.2;353.5;0;0;6.400
2016/07/11 18:00;2016;7;11;18;193;2.8;222.1;0;0;6.400
2016/07/11 19:00;2016;7;11;19;193;2.0;90.7;0;0;6.400
2016/07/11 20:00;2016;7;11;20;193;0.7;16.8;0;0;6.400
2016/07/11 21:00;2016;7;11;21;193;1.4;0.0;0;0;6.400
2016/07/11 22:00;2016;7;11;22;193;1.4;0.0;0;0;6.400
2016/07/11 23:00;2016;7;11;23;193;2.6;0.0;0;0;6.400
2016/07/12 00:00;2016;7;12;0;194;2.6;0.0;0;0;6.400
2016/07/12 01:00;2016;7;12;1;194;2.3;0.0;0;0;6.400
2016/07/12 02:00;2016;7;12;2;194;2.3;0.0;0;0;6.400
2016/07/12 03:00;2016;7;12;3;194;2.6;0.0;0;0;6.400
2016/07/12 04:00;2016;7;12;4;194;2.9;2.5;2.755905512;2.755905512;6.400
2016/07/12 05:00;2016;7;12;5;194;2.8;63.2;2.125984252;4.881889764;6.400
2016/07/12 06:00;2016;7;12;6;194;2.4;179.4;1.496062992;6.377952756;6.400
2016/07/12 07:00;2016;7;12;7;194;2.2;197.5;0;3.622047244;6.400
2016/07/12 08:00;2016;7;12;8;194;2.6;287.7;0;1.496062992;6.400
2016/07/12 09:00;2016;7;12;9;194;2.3;224.7;0;0;6.400
2016/07/12 10:00;2016;7;12;10;194;3.8;319.6;0;0;6.400
2016/07/12 11:00;2016;7;12;11;194;6.5;384.4;0.078740157;0.078740157;6.400
2016/07/12 12:00;2016;7;12;12;194;6.4;491.5;0.236220472;0.31496063;6.400
2016/07/12 13:00;2016;7;12;13;194;8.4;561.8;0.078740157;0.393700787;6.400
2016/07/12 14:00;2016;7;12;14;194;8.5;459.8;0;0.31496063;6.400
2016/07/12 15:00;2016;7;12;15;194;8.2;519.0;0.62992126;0.708661417;6.400
2016/07/12 16:00;2016;7;12;16;194;8.4;517.8;0.393700787;1.023622047;6.400
2016/07/12 17:00;2016;7;12;17;194;7.3;353.5;0;1.023622047;6.400
2016/07/12 18:00;2016;7;12;18;194;6.8;222.1;0;0.393700787;6.400
2016/07/12 19:00;2016;7;12;19;194;4.6;90.7;0;0;6.400
2016/07/12 20:00;2016;7;12;20;194;4.1;16.8;0;0;6.400
2016/07/12 21:00;2016;7;12;21;194;2.9;0.0;0;0;6.400
2016/07/12 22:00;2016;7;12;22;194;2.7;0.0;0;0;6.400
2016/07/12 23:00;2016;7;12;23;194;2.4;0.0;0;0;6.400
2016/07/13 00:00;2016;7;13;0;195;1.2;0.0;0;0;6.400
2016/07/13 01:00;2016;7;13;1;195;0.8;202.9;0;0;6.400
2016/07/13 02:00;2016;7;13;2;195;1.2;202.9;0;0;6.400
2016/07/13 03:00;2016;7;13;3;195;1.0;202.9;0;0;6.400
2016/07/13 04:00;2016;7;13;4;195;0.6;202.9;0;0;6.400
2016/07/13 05:00;2016;7;13;5;195;1.1;202.9;0;0;6.400
2016/07/13 06:00;2016;7;13;6;195;0.6;202.9;0;0;6.400
2016/07/13 07:00;2016;7;13;7;195;1.4;202.9;0;0;6.400
2016/07/13 08:00;2016;7;13;8;195;1.7;202.9;0;0;6.400
2016/07/13 09:00;2016;7;13;9;195;1.8;202.9;0;0;6.400
2016/07/13 10:00;2016;7;13;10;195;1.5;202.9;2.519685039;2.519685039;6.400
2016/07/13 11:00;2016;7;13;11;195;1.3;202.9;0.472440945;2.992125984;6.400
2016/07/13 12:00;2016;7;13;12;195;2.1;202.9;0.31496063;3.307086614;6.400
2016/07/13 13:00;2016;7;13;13;195;2.6;202.9;0;0.787401575;6.400
2016/07/13 14:00;2016;7;13;14;195;2.5;202.9;0;0.31496063;6.400
2016/07/13 15:00;2016;7;13;15;195;2.1;169.0;0;0;6.400
2016/07/13 16:00;2016;7;13;16;195;1.8;83.4;0;0;6.400
2016/07/13 17:00;2016;7;13;17;195;1.6;91.7;0;0;6.400
2016/07/13 18:00;2016;7;13;18;195;1.1;55.6;0;0;6.400
2016/07/13 19:00;2016;7;13;19;195;0.9;107.8;0;0;6.400
2016/07/13 20:00;2016;7;13;20;195;1.0;22.6;0;0;6.400
2016/07/13 21:00;2016;7;13;21;195;0.8;0.0;0;0;6.400
2016/07/13 22:00;2016;7;13;22;195;0.9;0.0;0;0;6.400
2016/07/13 23:00;2016;7;13;23;195;0.6;0.0;0;0;6.400
2016/07/14 00:00;2016;7;14;0;196;0.6;0.0;0;0;6.400
2016/07/14 01:00;2016;7;14;1;196;0.7;202.9;0;0;6.400
2016/07/14 02:00;2016;7;14;2;196;0.6;202.9;0;0;6.400
2016/07/14 03:00;2016;7;14;3;196;0.6;202.9;0;0;6.400
2016/07/14 04:00;2016;7;14;4;196;0.7;202.9;0;0;6.400
2016/07/14 05:00;2016;7;14;5;196;0.7;202.9;0;0;6.400
2016/07/14 06:00;2016;7;14;6;196;1.0;202.9;0;0;6.400
2016/07/14 07:00;2016;7;14;7;196;1.4;202.9;0;0;6.400
2016/07/14 08:00;2016;7;14;8;196;1.7;202.9;0;0;6.400
2016/07/14 09:00;2016;7;14;9;196;1.6;202.9;0;0;6.400
2016/07/14 10:00;2016;7;14;10;196;2.7;202.9;0;0;6.400
2016/07/14 11:00;2016;7;14;11;196;3.2;202.9;0;0;6.400
2016/07/14 12:00;2016;7;14;12;196;2.3;202.9;0;0;6.400
2016/07/14 13:00;2016;7;14;13;196;3.9;202.9;0;0;6.400
2016/07/14 14:00;2016;7;14;14;196;4.9;202.9;0;0;6.400
2016/07/14 15:00;2016;7;14;15;196;7.0;169.0;0;0;6.400
2016/07/14 16:00;2016;7;14;16;196;8.1;83.4;0;0;6.400
2016/07/14 17:00;2016;7;14;17;196;7.5;91.7;0;0;6.400
2016/07/14 18:00;2016;7;14;18;196;5.7;55.6;0;0;6.400
2016/07/14 19:00;2016;7;14;19;196;5.9;107.8;0;0;6.400
2016/07/14 20:00;2016;7;14;20;196;4.7;22.6;0;0;6.400
2016/07/14 21:00;2016;7;14;21;196;4.1;0.0;0;0;6.400
2016/07/14 22:00;2016;7;14;22;196;3.3;0.0;0;0;6.400
2016/07/14 23:00;2016;7;14;23;196;3.1;0.0;0;0;6.400
2016/07/15 00:00;2016;7;15;0;197;3.9;0.0;0;0;6.400
2016/07/15 01:00;2016;7;15;1;197;3.6;0.0;0;0;6.400
2016/07/15 02:00;2016;7;15;2;197;3.7;0.0;0;0;6.400
2016/07/15 03:00;2016;7;15;3;197;3.2;0.0;0;0;6.400
2016/07/15 04:00;2016;7;15;4;197;2.6;3.8;0;0;6.400
2016/07/15 05:00;2016;7;15;5;197;2.1;69.6;0;0;6.400
2016/07/15 06:00;2016;7;15;6;197;2.3;199.7;0;0;6.400
2016/07/15 07:00;2016;7;15;7;197;2.4;353.2;0;0;6.400
2016/07/15 08:00;2016;7;15;8;197;3.1;391.4;0;0;6.400
2016/07/15 09:00;2016;7;15;9;197;3.0;490.2;0;0;6.400
2016/07/15 10:00;2016;7;15;10;197;3.3;534.2;0;0;6.400
2016/07/15 11:00;2016;7;15;11;197;3.5;659.0;0;0;6.400
2016/07/15 12:00;2016;7;15;12;197;3.9;734.4;0;0;6.400
2016/07/15 13:00;2016;7;15;13;197;3.7;524.0;0;0;6.400
2016/07/15 14:00;2016;7;15;14;197;4.5;462.1;0;0;6.400
2016/07/15 15:00;2016;7;15;15;197;3.5;634.1;0;0;6.400
2016/07/15 16:00;2016;7;15;16;197;4.0;544.0;0;0;6.400
2016/07/15 17:00;2016;7;15;17;197;3.6;427.0;0;0;6.400
2016/07/15 18:00;2016;7;15;18;197;2.4;171.2;0;0;6.400
2016/07/15 19:00;2016;7;15;19;197;2.1;73.6;0;0;6.400
2016/07/15 20:00;2016;7;15;20;197;2.4;13.2;0;0;6.400
2016/07/15 21:00;2016;7;15;21;197;2.9;0.0;0;0;6.400
2016/07/15 22:00;2016;7;15;22;197;2.7;0.0;0;0;6.400
2016/07/15 23:00;2016;7;15;23;197;1.6;0.0;0;0;6.400
2016/07/16 00:00;2016;7;16;0;198;2.1;0.0;0;0;6.400
2016/07/16 01:00;2016;7;16;1;198;2.8;0.0;0;0;6.400
2016/07/16 02:00;2016;7;16;2;198;2.7;0.0;0;0;6.400
2016/07/16 03:00;2016;7;16;3;198;3.2;0.0;0;0;6.400
2016/07/16 04:00;2016;7;16;4;198;2.9;0.2;0;0;6.400
2016/07/16 05:00;2016;7;16;5;198;3.4;7.5;0;0;6.400
2016/07/16 06:00;2016;7;16;6;198;2.6;37.8;0;0;6.400
2016/07/16 07:00;2016;7;16;7;198;3.8;99.8;0;0;6.400
2016/07/16 08:00;2016;7;16;8;198;4.3;205.1;0;0;6.400
2016/07/16 09:00;2016;7;16;9;198;3.1;187.2;0;0;6.400
2016/07/16 10:00;2016;7;16;10;198;4.1;141.2;0;0;6.400
2016/07/16 11:00;2016;7;16;11;198;3.9;283.9;0;0;6.400
2016/07/16 12:00;2016;7;16;12;198;5.4;265.1;0;0;6.400
2016/07/16 13:00;2016;7;16;13;198;5.1;333.6;0;0;6.400
2016/07/16 14:00;2016;7;16;14;198;5.7;369.9;0;0;6.400
2016/07/16 15:00;2016;7;16;15;198;5.0;431.2;0;0;6.400
