date-time;year;month;day-of-month;hour;day-of-year;Air_temp;Humidity;Water_cont_65;Water_cont_125;Water_cont_250;Water_cont_500
2016/10/28 17:00;2016;10;28;17;302;13.4;95.9;0.3;0.507;0.66;0.73
2016/10/28 18:00;2016;10;28;18;302;13.3;95.5;0.3;0.51;0.66;0.73
2016/10/28 19:00;2016;10;28;19;302;12.9;95.3;0.3;0.51;0.66;0.73
2016/10/28 20:00;2016;10;28;20;302;12.6;95.8;0.3;0.51;0.66;0.73
2016/10/28 21:00;2016;10;28;21;302;12.5;95.9;0.3;0.51;0.66;0.73
2016/10/28 22:00;2016;10;28;22;302;11.3;96.8;0.3;0.51;0.66;0.73
2016/10/28 23:00;2016;10;28;23;302;11.2;96.4;0.3;0.508;0.66;0.73
2016/10/29 00:00;2016;10;29;0;303;10.8;95.4;0.3;0.503;0.66;0.73
2016/10/29 01:00;2016;10;29;1;303;10.2;95.1;0.3;0.51;0.66;0.73
2016/10/29 02:00;2016;10;29;2;303;8.6;95.1;0.3;0.508;0.66;0.73
2016/10/29 03:00;2016;10;29;3;303;7.2;94.9;0.3;0.5;0.66;0.73
2016/10/29 04:00;2016;10;29;4;303;7.2;96.8;0.3;0.5;0.66;0.73
2016/10/29 05:00;2016;10;29;5;303;7.2;95.6;0.3;0.5;0.66;0.73
2016/10/29 06:00;2016;10;29;6;303;5.4;95.9;0.3;0.5;0.66;0.73
2016/10/29 07:00;2016;10;29;7;303;4.4;97.1;0.3;0.5;0.66;0.73
2016/10/29 08:00;2016;10;29;8;303;5.8;98.4;0.3;0.5;0.66;0.73
2016/10/29 09:00;2016;10;29;9;303;10.0;97.1;0.3;0.5;0.66;0.73
2016/10/29 10:00;2016;10;29;10;303;11.8;85.6;0.3;0.5;0.66;0.73
2016/10/29 11:00;2016;10;29;11;303;13.4;75.9;0.3;0.5;0.66;0.735
2016/10/29 12:00;2016;10;29;12;303;13.6;71.0;0.3;0.5;0.66;0.74
2016/10/29 13:00;2016;10;29;13;303;14.2;67.5;0.3;0.5;0.66;0.735
2016/10/29 14:00;2016;10;29;14;303;14.4;66.8;0.3;0.5;0.66;0.738
2016/10/29 15:00;2016;10;29;15;303;13.9;68.9;0.303;0.5;0.66;0.74
2016/10/29 16:00;2016;10;29;16;303;12.9;71.4;0.303;0.5;0.66;0.735
2016/10/29 17:00;2016;10;29;17;303;9.7;85.7;0.3;0.503;0.66;0.73
2016/10/29 18:00;2016;10;29;18;303;7.9;94.4;0.3;0.507;0.66;0.73
2016/10/29 19:00;2016;10;29;19;303;6.6;94.8;0.3;0.502;0.66;0.73
2016/10/29 20:00;2016;10;29;20;303;5.3;94.8;0.3;0.5;0.66;0.73
2016/10/29 21:00;2016;10;29;21;303;4.7;97.2;0.3;0.5;0.66;0.73
2016/10/29 22:00;2016;10;29;22;303;5.9;95.9;0.3;0.5;0.66;0.73
2016/10/29 23:00;2016;10;29;23;303;6.5;95.5;0.3;0.5;0.66;0.73
2016/10/30 00:00;2016;10;30;0;304;6.2;90.1;0.3;0.5;0.66;0.73
2016/10/30 01:00;2016;10;30;1;304;5.5;89.9;0.3;0.5;0.66;0.73
2016/10/30 02:00;2016;10;30;2;304;5.1;91.5;0.3;0.5;0.66;0.73
2016/10/30 03:00;2016;10;30;3;304;5.1;95.1;0.3;0.5;0.66;0.73
2016/10/30 04:00;2016;10;30;4;304;5.4;94.3;0.3;0.5;0.66;0.73
2016/10/30 05:00;2016;10;30;5;304;4.4;91.6;0.3;0.5;0.66;0.73
2016/10/30 06:00;2016;10;30;6;304;4.2;92.2;0.3;0.5;0.66;0.73
2016/10/30 07:00;2016;10;30;7;304;4.4;92.4;0.3;0.5;0.66;0.73
2016/10/30 08:00;2016;10;30;8;304;5.1;90.7;0.3;0.5;0.66;0.73
2016/10/30 09:00;2016;10;30;9;304;8.9;83.4;0.3;0.5;0.66;0.73
2016/10/30 10:00;2016;10;30;10;304;10.9;76.9;0.3;0.5;0.66;0.73
2016/10/30 11:00;2016;10;30;11;304;13.5;67.6;0.3;0.5;0.66;0.73
2016/10/30 12:00;2016;10;30;12;304;13.9;70.3;0.3;0.5;0.66;0.735
2016/10/30 13:00;2016;10;30;13;304;14.0;65.5;0.3;0.5;0.66;0.74
2016/10/30 14:00;2016;10;30;14;304;14.3;66.0;0.3;0.5;0.66;0.74
2016/10/30 15:00;2016;10;30;15;304;13.7;65.4;0.3;0.5;0.66;0.737
2016/10/30 16:00;2016;10;30;16;304;13.0;73.1;0.3;0.5;0.66;0.732
2016/10/30 17:00;2016;10;30;17;304;10.1;80.4;0.3;0.5;0.66;0.73
2016/10/30 18:00;2016;10;30;18;304;7.7;86.4;0.3;0.5;0.66;0.73
2016/10/30 19:00;2016;10;30;19;304;5.8;92.1;0.3;0.5;0.66;0.73
2016/10/30 20:00;2016;10;30;20;304;5.4;96.4;0.3;0.5;0.66;0.73
2016/10/30 21:00;2016;10;30;21;304;5.4;95.0;0.3;0.5;0.66;0.73
2016/10/30 22:00;2016;10;30;22;304;7.0;93.1;0.3;0.5;0.66;0.73
2016/10/30 23:00;2016;10;30;23;304;7.0;93.4;0.3;0.5;0.66;0.73
2016/10/31 00:00;2016;10;31;0;305;6.0;91.2;0.3;0.5;0.66;0.73
2016/10/31 01:00;2016;10;31;1;305;4.8;91.4;0.3;0.5;0.66;0.73
2016/10/31 02:00;2016;10;31;2;305;4.5;89.1;0.3;0.5;0.66;0.73
2016/10/31 03:00;2016;10;31;3;305;3.5;90.5;0.3;0.5;0.66;0.73
2016/10/31 04:00;2016;10;31;4;305;3.7;90.8;0.3;0.5;0.66;0.73
2016/10/31 05:00;2016;10;31;5;305;3.1;90.6;0.3;0.5;0.66;0.73
2016/10/31 06:00;2016;10;31;6;305;2.4;91.4;0.3;0.5;0.66;0.73
2016/10/31 07:00;2016;10;31;7;305;2.0;90.3;0.3;0.5;0.66;0.73
2016/10/31 08:00;2016;10;31;8;305;3.0;89.7;0.3;0.5;0.66;0.73
2016/10/31 09:00;2016;10;31;9;305;7.5;86.3;0.3;0.5;0.66;0.73
2016/10/31 10:00;2016;10;31;10;305;10.1;82.8;0.3;0.5;0.66;0.73
2016/10/31 11:00;2016;10;31;11;305;12.4;79.1;0.3;0.5;0.66;0.73
2016/10/31 12:00;2016;10;31;12;305;14.3;81.8;0.3;0.5;0.66;0.73
2016/10/31 13:00;2016;10;31;13;305;15.3;81.4;0.3;0.5;0.66;0.737
2016/10/31 14:00;2016;10;31;14;305;15.7;82.8;0.3;0.5;0.66;0.74
2016/10/31 15:00;2016;10;31;15;305;15.6;83.3;0.3;0.5;0.66;0.74
2016/10/31 16:00;2016;10;31;16;305;13.8;83.8;0.3;0.5;0.66;0.733
2016/10/31 17:00;2016;10;31;17;305;10.6;86.2;0.3;0.5;0.66;0.73
2016/10/31 18:00;2016;10;31;18;305;8.3;88.5;0.3;0.5;0.66;0.73
2016/10/31 19:00;2016;10;31;19;305;6.7;88.1;0.3;0.5;0.66;0.73
2016/10/31 20:00;2016;10;31;20;305;5.7;88.4;0.3;0.5;0.66;0.73
2016/10/31 21:00;2016;10;31;21;305;5.0;87.2;0.3;0.5;0.66;0.73
2016/10/31 22:00;2016;10;31;22;305;4.9;87.6;0.3;0.5;0.66;0.73
2016/10/31 23:00;2016;10;31;23;305;4.9;88.8;0.3;0.5;0.66;0.73
2016/11/01 00:00;2016;11;1;0;306;5.6;90.2;0.3;0.5;0.66;0.73
2016/11/01 01:00;2016;11;1;1;306;7.3;91.1;0.3;0.5;0.66;0.73
2016/11/01 02:00;2016;11;1;2;306;7.2;91.8;0.3;0.5;0.66;0.73
2016/11/01 03:00;2016;11;1;3;306;7.0;92.6;0.3;0.5;0.66;0.73
2016/11/01 04:00;2016;11;1;4;306;6.0;93.4;0.3;0.5;0.66;0.73
2016/11/01 05:00;2016;11;1;5;306;4.8;93.6;0.3;0.5;0.66;0.73
2016/11/01 06:00;2016;11;1;6;306;4.1;93.5;0.3;0.5;0.66;0.73
2016/11/01 07:00;2016;11;1;7;306;5.0;94.0;0.3;0.5;0.66;0.73
2016/11/01 08:00;2016;11;1;8;306;6.5;93.9;0.3;0.5;0.66;0.73
2016/11/01 09:00;2016;11;1;9;306;8.5;92.0;0.3;0.5;0.66;0.73
2016/11/01 10:00;2016;11;1;10;306;10.1;93.4;0.3;0.5;0.66;0.73
2016/11/01 11:00;2016;11;1;11;306;11.2;92.8;0.3;0.5;0.66;0.73
2016/11/01 12:00;2016;11;1;12;306;12.6;88.3;0.3;0.5;0.66;0.73
2016/11/01 13:00;2016;11;1;13;306;13.2;83.0;0.3;0.5;0.66;0.73
2016/11/01 14:00;2016;11;1;14;306;13.2;82.2;0.3;0.5;0.66;0.73
2016/11/01 15:00;2016;11;1;15;306;13.1;79.7;0.3;0.5;0.66;0.73
2016/11/01 16:00;2016;11;1;16;306;10.9;73.5;0.3;0.5;0.66;0.73
2016/11/01 17:00;2016;11;1;17;306;10.0;81.8;0.3;0.5;0.66;0.73
2016/11/01 18:00;2016;11;1;18;306;9.6;79.0;0.3;0.5;0.66;0.73
2016/11/01 19:00;2016;11;1;19;306;9.3;78.0;0.3;0.5;0.66;0.73
2016/11/01 20:00;2016;11;1;20;306;8.7;79.4;0.3;0.5;0.66;0.73
2016/11/01 21:00;2016;11;1;21;306;6.4;83.4;0.3;0.5;0.66;0.73
2016/11/01 22:00;2016;11;1;22;306;5.4;80.3;0.3;0.5;0.66;0.73
2016/11/01 23:00;2016;11;1;23;306;5.0;73.8;0.3;0.5;0.66;0.73
2016/11/02 00:00;2016;11;2;0;307;4.1;73.1;0.3;0.5;0.66;0.73
2016/11/02 01:00;2016;11;2;1;307;4.6;79.2;0.3;0.5;0.66;0.73
2016/11/02 02:00;2016;11;2;2;307;3.9;83.7;0.3;0.5;0.66;0.73
2016/11/02 03:00;2016;11;2;3;307;6.3;81.2;0.3;0.5;0.66;0.73
2016/11/02 04:00;2016;11;2;4;307;6.2;83.5;0.3;0.5;0.66;0.73
2016/11/02 05:00;2016;11;2;5;307;6.8;85.8;0.3;0.5;0.66;0.73
2016/11/02 06:00;2016;11;2;6;307;6.7;88.0;0.3;0.5;0.66;0.73
2016/11/02 07:00;2016;11;2;7;307;6.4;91.4;0.3;0.5;0.66;0.73
2016/11/02 08:00;2016;11;2;8;307;6.8;92.0;0.3;0.5;0.657;0.73
2016/11/02 09:00;2016;11;2;9;307;7.7;91.7;0.3;0.5;0.652;0.73
2016/11/02 10:00;2016;11;2;10;307;9.1;90.3;0.3;0.5;0.65;0.73
2016/11/02 11:00;2016;11;2;11;307;9.5;87.4;0.3;0.5;0.65;0.73
2016/11/02 12:00;2016;11;2;12;307;9.6;87.7;0.3;0.5;0.65;0.73
2016/11/02 13:00;2016;11;2;13;307;8.8;83.5;0.3;0.5;0.65;0.73
2016/11/02 14:00;2016;11;2;14;307;9.1;86.1;0.31;0.505;0.658;0.73
2016/11/02 15:00;2016;11;2;15;307;9.4;90.3;0.32;0.51;0.67;0.735
2016/11/02 16:00;2016;11;2;16;307;8.3;91.8;0.32;0.507;0.668;0.737
2016/11/02 17:00;2016;11;2;17;307;7.0;94.0;0.32;0.5;0.66;0.74
2016/11/02 18:00;2016;11;2;18;307;6.8;94.8;0.32;0.5;0.66;0.74
2016/11/02 19:00;2016;11;2;19;307;6.2;96.2;0.317;0.5;0.66;0.74
2016/11/02 20:00;2016;11;2;20;307;6.3;96.8;0.31;0.5;0.66;0.74
2016/11/02 21:00;2016;11;2;21;307;5.9;97.4;0.31;0.5;0.66;0.74
2016/11/02 22:00;2016;11;2;22;307;4.4;98.0;0.31;0.5;0.66;0.74
2016/11/02 23:00;2016;11;2;23;307;3.9;99.1;0.31;0.5;0.66;0.74
2016/11/03 00:00;2016;11;3;0;308;3.7;99.0;0.31;0.5;0.66;0.74
2016/11/03 01:00;2016;11;3;1;308;2.9;99.8;0.31;0.5;0.66;0.74
2016/11/03 02:00;2016;11;3;2;308;3.2;99.8;0.31;0.5;0.66;0.74
2016/11/03 03:00;2016;11;3;3;308;1.6;100.4;0.31;0.5;0.66;0.74
2016/11/03 04:00;2016;11;3;4;308;2.0;100.2;0.31;0.5;0.66;0.74
2016/11/03 05:00;2016;11;3;5;308;0.5;100.0;0.31;0.5;0.66;0.74
2016/11/03 06:00;2016;11;3;6;308;1.0;100.1;0.31;0.5;0.66;0.74
2016/11/03 07:00;2016;11;3;7;308;1.7;100.1;0.31;0.5;0.66;0.74
2016/11/03 08:00;2016;11;3;8;308;3.2;100.1;0.31;0.5;0.66;0.74
2016/11/03 09:00;2016;11;3;9;308;6.0;100.0;0.31;0.5;0.66;0.74
2016/11/03 10:00;2016;11;3;10;308;7.9;98.7;0.31;0.5;0.66;0.74
2016/11/03 11:00;2016;11;3;11;308;9.6;96.5;0.31;0.5;0.66;0.74
2016/11/03 12:00;2016;11;3;12;308;11.2;92.8;0.31;0.5;0.66;0.74
2016/11/03 13:00;2016;11;3;13;308;11.1;88.1;0.31;0.5;0.66;0.74
2016/11/03 14:00;2016;11;3;14;308;10.9;86.1;0.31;0.5;0.66;0.74
2016/11/03 15:00;2016;11;3;15;308;10.6;87.1;0.31;0.5;0.66;0.74
2016/11/03 16:00;2016;11;3;16;308;9.5;90.0;0.31;0.5;0.66;0.738
2016/11/03 17:00;2016;11;3;17;308;8.8;92.9;0.31;0.5;0.66;0.73
2016/11/03 18:00;2016;11;3;18;308;8.3;97.1;0.31;0.5;0.66;0.73
2016/11/03 19:00;2016;11;3;19;308;8.0;99.1;0.31;0.5;0.66;0.73
2016/11/03 20:00;2016;11;3;20;308;7.2;99.5;0.31;0.5;0.66;0.73
2016/11/03 21:00;2016;11;3;21;308;6.9;100.0;0.31;0.5;0.66;0.73
2016/11/03 22:00;2016;11;3;22;308;6.1;100.1;0.31;0.5;0.66;0.73
2016/11/03 23:00;2016;11;3;23;308;6.2;100.7;0.31;0.5;0.66;0.73
2016/11/04 00:00;2016;11;4;0;309;6.1;99.7;0.31;0.5;0.66;0.732
2016/11/04 01:00;2016;11;4;1;309;6.4;99.3;0.31;0.5;0.66;0.733
2016/11/04 02:00;2016;11;4;2;309;6.6;98.5;0.31;0.5;0.66;0.732
2016/11/04 03:00;2016;11;4;3;309;6.7;97.7;0.31;0.5;0.66;0.732
2016/11/04 04:00;2016;11;4;4;309;6.7;97.6;0.31;0.5;0.66;0.73
2016/11/04 05:00;2016;11;4;5;309;6.5;96.2;0.31;0.5;0.66;0.73
2016/11/04 06:00;2016;11;4;6;309;6.4;96.6;0.31;0.5;0.66;0.732
2016/11/04 07:00;2016;11;4;7;309;6.3;95.4;0.31;0.5;0.66;0.73
2016/11/04 08:00;2016;11;4;8;309;6.5;94.6;0.31;0.5;0.66;0.73
2016/11/04 09:00;2016;11;4;9;309;7.0;90.2;0.31;0.5;0.66;0.73
2016/11/04 10:00;2016;11;4;10;309;7.7;86.7;0.31;0.5;0.66;0.73
2016/11/04 11:00;2016;11;4;11;309;8.3;81.5;0.31;0.5;0.66;0.73
2016/11/04 12:00;2016;11;4;12;309;8.9;78.2;0.31;0.5;0.66;0.73
2016/11/04 13:00;2016;11;4;13;309;9.5;78.4;0.31;0.5;0.66;0.73
2016/11/04 14:00;2016;11;4;14;309;9.8;83.8;0.31;0.5;0.66;0.73
2016/11/04 15:00;2016;11;4;15;309;9.2;89.9;0.317;0.5;0.66;0.73
2016/11/04 16:00;2016;11;4;16;309;8.4;95.1;0.32;0.5;0.66;0.73
2016/11/04 17:00;2016;11;4;17;309;7.1;96.2;0.32;0.5;0.66;0.73
2016/11/04 18:00;2016;11;4;18;309;6.4;95.7;0.32;0.5;0.66;0.73
2016/11/04 19:00;2016;11;4;19;309;6.6;94.6;0.32;0.5;0.66;0.73
2016/11/04 20:00;2016;11;4;20;309;7.2;93.4;0.32;0.5;0.66;0.73
2016/11/04 21:00;2016;11;4;21;309;7.5;91.5;0.32;0.5;0.66;0.73
2016/11/04 22:00;2016;11;4;22;309;6.9;90.6;0.32;0.5;0.66;0.73
2016/11/04 23:00;2016;11;4;23;309;6.7;93.6;0.32;0.5;0.66;0.73
2016/11/05 00:00;2016;11;5;0;310;6.4;94.5;0.32;0.5;0.66;0.73
2016/11/05 01:00;2016;11;5;1;310;6.3;95.0;0.32;0.5;0.66;0.73
2016/11/05 02:00;2016;11;5;2;310;6.1;94.9;0.325;0.5;0.66;0.73
2016/11/05 03:00;2016;11;5;3;310;6.1;94.2;0.33;0.5;0.66;0.73
2016/11/05 04:00;2016;11;5;4;310;6.3;93.4;0.335;0.5;0.66;0.73
2016/11/05 05:00;2016;11;5;5;310;6.5;93.8;0.34;0.5;0.66;0.73
2016/11/05 06:00;2016;11;5;6;310;6.8;88.9;0.34;0.5;0.66;0.73
2016/11/05 07:00;2016;11;5;7;310;6.8;85.8;0.34;0.5;0.66;0.73
2016/11/05 08:00;2016;11;5;8;310;6.6;88.6;0.34;0.5;0.66;0.727
2016/11/05 09:00;2016;11;5;9;310;6.8;88.9;0.338;0.5;0.66;0.722
2016/11/05 10:00;2016;11;5;10;310;7.6;78.1;0.333;0.5;0.66;0.72
2016/11/05 11:00;2016;11;5;11;310;8.3;73.1;0.33;0.5;0.66;0.72
2016/11/05 12:00;2016;11;5;12;310;9.6;75.7;0.33;0.5;0.66;0.72
2016/11/05 13:00;2016;11;5;13;310;9.8;71.4;0.335;0.5;0.66;0.72
2016/11/05 14:00;2016;11;5;14;310;8.0;89.0;0.34;0.5;0.66;0.723
2016/11/05 15:00;2016;11;5;15;310;7.8;89.1;0.34;0.5;0.66;0.73
2016/11/05 16:00;2016;11;5;16;310;7.7;88.4;0.34;0.5;0.66;0.73
2016/11/05 17:00;2016;11;5;17;310;7.1;84.6;0.342;0.5;0.66;0.73
2016/11/05 18:00;2016;11;5;18;310;6.4;86.9;0.34;0.5;0.66;0.73
2016/11/05 19:00;2016;11;5;19;310;5.9;91.8;0.34;0.5;0.66;0.73
2016/11/05 20:00;2016;11;5;20;310;5.9;91.5;0.348;0.5;0.66;0.73
2016/11/05 21:00;2016;11;5;21;310;6.3;91.0;0.35;0.5;0.66;0.73
2016/11/05 22:00;2016;11;5;22;310;6.1;93.2;0.35;0.5;0.66;0.73
2016/11/05 23:00;2016;11;5;23;310;5.5;93.2;0.35;0.5;0.66;0.73
2016/11/06 00:00;2016;11;6;0;311;4.8;91.5;0.35;0.5;0.66;0.73
2016/11/06 01:00;2016;11;6;1;311;4.3;91.8;0.35;0.5;0.66;0.73
2016/11/06 02:00;2016;11;6;2;311;4.6;92.9;0.35;0.5;0.66;0.73
2016/11/06 03:00;2016;11;6;3;311;4.8;95.8;0.35;0.5;0.66;0.73
2016/11/06 04:00;2016;11;6;4;311;5.2;97.8;0.35;0.5;0.66;0.73
2016/11/06 05:00;2016;11;6;5;311;5.7;98.0;0.35;0.5;0.66;0.73
2016/11/06 06:00;2016;11;6;6;311;5.6;97.7;0.35;0.5;0.66;0.73
2016/11/06 07:00;2016;11;6;7;311;5.6;97.8;0.35;0.5;0.66;0.73
2016/11/06 08:00;2016;11;6;8;311;5.9;99.4;0.35;0.5;0.66;0.73
2016/11/06 09:00;2016;11;6;9;311;6.6;97.0;0.35;0.5;0.66;0.73
2016/11/06 10:00;2016;11;6;10;311;7.3;85.6;0.35;0.5;0.66;0.73
2016/11/06 11:00;2016;11;6;11;311;7.6;77.0;0.35;0.5;0.66;0.73
2016/11/06 12:00;2016;11;6;12;311;7.4;71.1;0.35;0.5;0.66;0.73
2016/11/06 13:00;2016;11;6;13;311;8.4;68.7;0.35;0.5;0.66;0.73
2016/11/06 14:00;2016;11;6;14;311;8.2;68.5;0.35;0.5;0.66;0.73
2016/11/06 15:00;2016;11;6;15;311;8.1;74.9;0.35;0.5;0.66;0.73
2016/11/06 16:00;2016;11;6;16;311;7.4;78.5;0.35;0.5;0.66;0.73
2016/11/06 17:00;2016;11;6;17;311;6.8;91.2;0.35;0.5;0.66;0.73
2016/11/06 18:00;2016;11;6;18;311;6.2;95.9;0.35;0.5;0.66;0.73
2016/11/06 19:00;2016;11;6;19;311;6.0;98.3;0.35;0.5;0.66;0.73
2016/11/06 20:00;2016;11;6;20;311;5.8;98.9;0.35;0.5;0.66;0.73
2016/11/06 21:00;2016;11;6;21;311;5.6;99.3;0.35;0.5;0.66;0.73
2016/11/06 22:00;2016;11;6;22;311;5.3;99.6;0.35;0.5;0.66;0.73
2016/11/06 23:00;2016;11;6;23;311;5.0;99.9;0.35;0.5;0.66;0.73
2016/11/07 00:00;2016;11;7;0;312;5.1;99.6;0.35;0.5;0.66;0.73
2016/11/07 01:00;2016;11;7;1;312;5.7;99.9;0.35;0.5;0.66;0.73
2016/11/07 02:00;2016;11;7;2;312;5.9;100.1;0.35;0.5;0.66;0.73
2016/11/07 03:00;2016;11;7;3;312;6.0;99.9;0.35;0.5;0.66;0.73
2016/11/07 04:00;2016;11;7;4;312;6.1;99.7;0.35;0.5;0.66;0.73
2016/11/07 05:00;2016;11;7;5;312;5.5;99.7;0.35;0.5;0.66;0.73
2016/11/07 06:00;2016;11;7;6;312;5.4;99.1;0.35;0.5;0.66;0.73
2016/11/07 07:00;2016;11;7;7;312;5.6;99.8;0.35;0.5;0.66;0.73
2016/11/07 08:00;2016;11;7;8;312;6.1;99.3;0.35;0.5;0.66;0.73
2016/11/07 09:00;2016;11;7;9;312;6.0;100.7;0.35;0.5;0.66;0.73
2016/11/07 10:00;2016;11;7;10;312;5.1;97.8;0.35;0.5;0.66;0.73
2016/11/07 11:00;2016;11;7;11;312;4.5;88.3;0.367;0.508;0.66;0.73
2016/11/07 12:00;2016;11;7;12;312;4.1;87.8;0.38;0.52;0.668;0.73
2016/11/07 13:00;2016;11;7;13;312;3.8;95.5;0.39;0.52;0.67;0.73
2016/11/07 14:00;2016;11;7;14;312;4.3;99.3;0.39;0.523;0.67;0.73
2016/11/07 15:00;2016;11;7;15;312;4.3;99.3;0.39;0.52;0.67;0.73
2016/11/07 16:00;2016;11;7;16;312;4.6;98.3;0.39;0.52;0.67;0.73
2016/11/07 17:00;2016;11;7;17;312;4.3;98.6;0.39;0.52;0.67;0.73
2016/11/07 18:00;2016;11;7;18;312;4.2;99.6;0.388;0.52;0.67;0.73
2016/11/07 19:00;2016;11;7;19;312;4.1;99.5;0.38;0.52;0.67;0.73
2016/11/07 20:00;2016;11;7;20;312;3.9;100.1;0.38;0.52;0.67;0.73
2016/11/07 21:00;2016;11;7;21;312;3.7;100.0;0.38;0.52;0.67;0.73
2016/11/07 22:00;2016;11;7;22;312;3.7;100.2;0.38;0.52;0.67;0.73
2016/11/07 23:00;2016;11;7;23;312;3.4;99.8;0.38;0.52;0.67;0.73
2016/11/08 00:00;2016;11;8;0;313;3.0;99.8;0.38;0.52;0.67;0.73
2016/11/08 01:00;2016;11;8;1;313;2.5;99.5;0.38;0.52;0.67;0.73
2016/11/08 02:00;2016;11;8;2;313;1.8;99.7;0.38;0.52;0.67;0.73
2016/11/08 03:00;2016;11;8;3;313;0.1;99.6;0.38;0.517;0.67;0.73
2016/11/08 04:00;2016;11;8;4;313;-0.8;99.6;0.38;0.52;0.67;0.73
2016/11/08 05:00;2016;11;8;5;313;-2.4;99.7;0.38;0.52;0.67;0.73
2016/11/08 06:00;2016;11;8;6;313;-2.1;99.8;0.38;0.52;0.663;0.73
2016/11/08 07:00;2016;11;8;7;313;-2.1;99.7;0.38;0.52;0.66;0.73
2016/11/08 08:00;2016;11;8;8;313;-2.2;99.8;0.38;0.51;0.66;0.73
2016/11/08 09:00;2016;11;8;9;313;-1.5;99.2;0.38;0.51;0.66;0.73
2016/11/08 10:00;2016;11;8;10;313;-0.2;98.0;0.38;0.51;0.66;0.73
2016/11/08 11:00;2016;11;8;11;313;1.3;95.9;0.38;0.51;0.66;0.73
2016/11/08 12:00;2016;11;8;12;313;2.4;94.9;0.38;0.51;0.66;0.73
2016/11/08 13:00;2016;11;8;13;313;2.7;93.0;0.38;0.51;0.66;0.73
2016/11/08 14:00;2016;11;8;14;313;3.7;93.5;0.38;0.51;0.66;0.73
2016/11/08 15:00;2016;11;8;15;313;4.6;93.9;0.38;0.51;0.66;0.73
2016/11/08 16:00;2016;11;8;16;313;3.7;93.9;0.38;0.51;0.66;0.73
2016/11/08 17:00;2016;11;8;17;313;3.0;93.5;0.38;0.51;0.66;0.73
2016/11/08 18:00;2016;11;8;18;313;3.3;93.3;0.38;0.51;0.66;0.73
2016/11/08 19:00;2016;11;8;19;313;3.1;94.4;0.38;0.51;0.66;0.73
2016/11/08 20:00;2016;11;8;20;313;3.1;95.8;0.38;0.51;0.66;0.73
2016/11/08 21:00;2016;11;8;21;313;3.7;97.2;0.382;0.51;0.66;0.73
2016/11/08 22:00;2016;11;8;22;313;3.9;98.1;0.39;0.51;0.66;0.73
2016/11/08 23:00;2016;11;8;23;313;3.8;98.5;0.39;0.51;0.66;0.73
2016/11/09 00:00;2016;11;9;0;314;2.9;98.5;0.39;0.51;0.66;0.73
2016/11/09 01:00;2016;11;9;1;314;2.6;98.9;0.39;0.51;0.66;0.73
2016/11/09 02:00;2016;11;9;2;314;1.1;98.2;0.39;0.51;0.66;0.73
2016/11/09 03:00;2016;11;9;3;314;0.4;97.5;0.39;0.51;0.66;0.73
2016/11/09 04:00;2016;11;9;4;314;0.1;95.7;0.39;0.51;0.66;0.73
2016/11/09 05:00;2016;11;9;5;314;0.0;95.4;0.39;0.51;0.66;0.73
2016/11/09 06:00;2016;11;9;6;314;0.6;96.8;0.39;0.51;0.66;0.73
2016/11/09 07:00;2016;11;9;7;314;1.3;98.2;0.39;0.51;0.66;0.73
2016/11/09 08:00;2016;11;9;8;314;1.6;94.1;0.39;0.51;0.66;0.73
2016/11/09 09:00;2016;11;9;9;314;2.0;92.9;0.39;0.51;0.66;0.73
2016/11/09 10:00;2016;11;9;10;314;2.9;90.1;0.39;0.51;0.66;0.73
2016/11/09 11:00;2016;11;9;11;314;3.6;90.4;0.39;0.51;0.66;0.73
2016/11/09 12:00;2016;11;9;12;314;3.7;87.5;0.393;0.51;0.66;0.73
2016/11/09 13:00;2016;11;9;13;314;4.3;86.8;0.403;0.518;0.66;0.735
2016/11/09 14:00;2016;11;9;14;314;4.5;84.8;0.41;0.523;0.66;0.74
2016/11/09 15:00;2016;11;9;15;314;4.4;81.7;0.415;0.535;0.66;0.74
2016/11/09 16:00;2016;11;9;16;314;4.3;79.1;0.43;0.543;0.67;0.737
2016/11/09 17:00;2016;11;9;17;314;4.2;75.8;0.43;0.55;0.67;0.733
2016/11/09 18:00;2016;11;9;18;314;4.0;76.5;0.438;0.55;0.67;0.73
2016/11/09 19:00;2016;11;9;19;314;3.8;82.9;0.44;0.55;0.677;0.732
2016/11/09 20:00;2016;11;9;20;314;3.6;88.4;0.44;0.55;0.68;0.74
2016/11/09 21:00;2016;11;9;21;314;3.7;95.0;0.44;0.55;0.68;0.74
2016/11/09 22:00;2016;11;9;22;314;3.6;97.2;0.44;0.55;0.68;0.74
2016/11/09 23:00;2016;11;9;23;314;3.6;97.9;0.44;0.55;0.68;0.74
2016/11/10 00:00;2016;11;10;0;315;3.6;98.5;0.438;0.55;0.68;0.74
2016/11/10 01:00;2016;11;10;1;315;3.5;98.7;0.44;0.55;0.68;0.74
2016/11/10 02:00;2016;11;10;2;315;3.3;98.7;0.43;0.55;0.68;0.74
2016/11/10 03:00;2016;11;10;3;315;3.4;98.6;0.43;0.55;0.68;0.74
2016/11/10 04:00;2016;11;10;4;315;3.6;97.9;0.43;0.55;0.68;0.74
2016/11/10 05:00;2016;11;10;5;315;3.7;96.7;0.43;0.55;0.68;0.74
2016/11/10 06:00;2016;11;10;6;315;3.7;96.0;0.43;0.55;0.68;0.74
